iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.047918,0.952082,0.247205,111920,452742,-9.316157,0.814334,0.384831,0.386454,0.573798,1104.247600,2483.889533,0.345124,250.126066
1,150,1228800,0.006199,0.993801,0.246974,111638,452024,-8.850847,0.770803,0.378486,0.386454,0.490227,1263.265800,2399.010533,0.133163,249.826274
2,225,1843200,0.004644,0.995356,0.247210,111321,450310,-10.075609,0.752886,0.384536,0.386454,0.417003,1389.875533,2394.026600,0.196724,245.922373
3,300,2457600,0.004437,0.995563,0.247523,111784,451610,-11.022242,0.677730,0.385938,0.386454,0.377526,1639.342400,2389.578067,0.007423,248.683182
4,375,3072000,0.003569,0.996431,0.247893,112080,452130,-13.055925,0.647547,0.382839,0.386454,0.321819,1813.313867,2364.526200,0.069221,255.136268
5,450,3686400,0.003489,0.996511,0.248124,112057,451617,-13.963308,0.625301,0.384462,0.386454,0.323612,1879.682533,2351.897533,0.153850,257.270065
6,525,4300800,0.003103,0.996897,0.248334,112155,451630,-14.131878,0.618326,0.383503,0.386454,0.235517,1990.249800,2370.246667,0.147914,263.994528
7,600,4915200,0.002938,0.997062,0.248361,112317,452232,-14.327399,0.602213,0.387487,0.386454,0.261197,1996.843733,2360.197667,0.092943,267.108393
