iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.000000,0.000000,0.000000,0,454584,-12.176215,0.601611,0.386454,0.386454,0.309285,929.002400,4187.252933,nan,153.804611
1,150,1228800,0.000000,0.000000,0.000000,0,453627,-7.690333,0.601611,0.386454,0.386454,0.309285,924.800533,5213.690200,nan,158.692170
2,225,1843200,0.000000,0.000000,0.000000,0,456098,-7.578994,0.601611,0.386454,0.386454,0.309285,928.788067,6624.590400,nan,164.209120
3,300,2457600,0.000000,0.000000,0.000000,0,453412,-7.096800,0.601611,0.386454,0.386454,0.309285,931.385067,7301.184067,nan,164.423720
4,375,3072000,0.000000,0.000000,0.000000,0,455736,-6.770704,0.601611,0.386454,0.386454,0.309285,927.810933,7319.526467,nan,169.206642
5,450,3686400,0.000000,0.000000,0.000000,0,455931,-7.346445,0.601611,0.386454,0.386454,0.309285,924.664533,7229.450567,nan,168.725005
6,525,4300800,0.000000,0.000000,0.000000,0,457817,-7.343668,0.601611,0.386454,0.386454,0.309285,934.082267,10039.452467,nan,173.448359
7,600,4915200,0.000000,0.000000,0.000000,0,454952,-7.323250,0.601611,0.386454,0.386454,0.309285,927.691800,4437.463600,nan,170.665804
