part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1096.344400,1011.966400,1247.527200,1051.638000,0.2505,0.0557,0.2502,0.0504
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1521.287200,1514.028800,1524.554000,1521.110800,0.2492,0.0323,0.2492,0.0193
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1641.994400,1615.831200,1788.966000,1604.772000,0.2504,0.0594,0.2426,0.0129
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1246.046000,1056.241600,1515.174800,1134.496400,0.2502,0.0841,0.2464,0.0365
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,925.841600,923.550000,934.013200,936.831200,0.2502,0.0267,0.2502,0.0066
A,primary,9,storm2,90,,0.75,0.25,307,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2765.147200,2742.211200,2861.547200,2748.644000,0.2500,0.0439,0.2460,0.0177
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1615.043600,1522.398800,2000.008800,1480.664400,0.2502,0.0455,0.2489,0.0590
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1721.746400,1730.555200,1740.481600,1712.446000,0.2506,0.0297,0.2481,0.0067
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1605.859200,1606.063600,1607.199600,1605.463200,0.2488,0.0190,0.2484,0.0095
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1281.464000,1233.342800,1298.630800,1264.908800,0.2506,0.0311,0.2506,0.0217
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1030.525600,1011.966400,1247.527200,1023.320400,0.2505,0.0557,0.2490,0.0320
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1509.683600,1514.028800,1524.554000,1494.680800,0.2492,0.0323,0.2468,0.0130
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1662.545600,1615.831200,1788.966000,1620.642400,0.2504,0.0594,0.2410,0.0065
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1191.904000,1056.241600,1515.174800,1084.162800,0.2502,0.0841,0.2496,0.0360
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,893.899600,923.550000,934.013200,893.899600,0.2502,0.0267,0.2488,0.0066
A,primary,9,storm2,90,,0.75,0.25,304,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2581.019200,2742.211200,2861.547200,2586.170000,0.2500,0.0439,0.2502,0.0145
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1528.855200,1522.398800,2000.008800,1537.052000,0.2502,0.0455,0.2480,0.0423
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1687.243600,1730.555200,1740.481600,1686.282000,0.2506,0.0297,0.2481,0.0067
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1615.937200,1606.063600,1607.199600,1611.246000,0.2488,0.0190,0.2490,0.0094
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1253.658000,1233.342800,1298.630800,1239.433200,0.2506,0.0311,0.2498,0.0248
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1099.442400,1011.966400,1247.527200,1043.059600,0.2505,0.0557,0.2502,0.0371
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1528.189600,1514.028800,1524.554000,1520.838000,0.2492,0.0323,0.2492,0.0064
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1642.111600,1615.831200,1788.966000,1608.697200,0.2504,0.0594,0.2471,0.0222
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1247.262800,1056.241600,1515.174800,1187.153600,0.2502,0.0841,0.2464,0.0456
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,901.406000,923.550000,934.013200,910.767600,0.2502,0.0267,0.2506,0.0133
A,primary,9,storm2,90,,0.75,0.25,308,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2733.091200,2742.211200,2861.547200,2726.638800,0.2500,0.0439,0.2489,0.0146
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1612.767600,1522.398800,2000.008800,1479.397200,0.2502,0.0455,0.2452,0.0565
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1738.875600,1730.555200,1740.481600,1728.976000,0.2506,0.0297,0.2506,0.0165
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1614.931600,1606.063600,1607.199600,1600.770000,0.2488,0.0190,0.2500,0.0063
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1251.390400,1233.342800,1298.630800,1241.055200,0.2506,0.0311,0.2502,0.0217
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1060.190400,1011.966400,1247.527200,1034.874000,0.2505,0.0557,0.2502,0.0585
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1523.305200,1514.028800,1524.554000,1527.102400,0.2492,0.0323,0.2492,0.0194
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1750.910000,1615.831200,1788.966000,1702.085600,0.2504,0.0594,0.2502,0.0156
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1335.998000,1056.241600,1515.174800,1173.016400,0.2502,0.0841,0.2481,0.0572
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,899.461200,923.550000,934.013200,916.403600,0.2502,0.0267,0.2498,0.0133
A,primary,9,storm2,90,,0.75,0.25,302,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2731.258000,2742.211200,2861.547200,2710.191200,0.2500,0.0439,0.2484,0.0205
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1700.455200,1522.398800,2000.008800,1572.813600,0.2502,0.0455,0.2467,0.0530
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1802.379600,1740.084000,1730.555200,1740.481600,1715.884400,0.2506,0.0297,0.2500,0.0197
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1603.211600,1603.623600,1606.063600,1607.199600,1608.723600,0.2488,0.0190,0.2504,0.0063
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1324.423200,1301.249600,1233.342800,1298.630800,1247.597600,0.2506,0.0311,0.2506,0.0248
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1347.746400,1078.502400,1011.966400,1247.527200,1039.071200,0.2505,0.0557,0.2500,0.0557
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1571.562800,1573.374000,1514.028800,1524.554000,1527.134400,0.2492,0.0323,0.2490,0.0194
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1943.694800,1803.864000,1615.831200,1788.966000,1686.222800,0.2504,0.0594,0.2502,0.0343
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1923.940000,1582.430000,1056.241600,1515.174800,1155.319200,0.2502,0.0841,0.2470,0.0816
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,922.898800,922.562400,923.550000,934.013200,922.700000,0.2502,0.0267,0.2502,0.0267
A,primary,9,storm2,90,,0.75,0.25,305,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2919.402400,2745.640400,2742.211200,2861.547200,2730.968000,0.2500,0.0439,0.2482,0.0292
A,primary,9,storm2,90,,0.75,0.25,301,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,2019.141600,1885.877600,1522.398800,2000.008800,1784.050000,0.2502,0.0455,0.2465,0.0426
