part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1231.793200,1181.151600,995.940000,1021.918000,1034.922800,0.2491,0.0282,0.2498,0.0315
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,975.979200,980.699200,975.566800,979.227200,976.738400,0.2498,0.0132,0.2498,0.0099
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1587.114000,1530.683200,1432.173600,1457.760000,1442.765200,0.2467,0.0256,0.2482,0.0190
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,884.806800,900.218800,827.890400,855.528000,852.952800,0.2467,0.0221,0.2467,0.0221
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,936.799600,965.090000,756.248400,822.070000,882.835200,0.2465,0.0647,0.2467,0.0458
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1385.394800,1445.064400,1304.726000,1324.995200,1333.817600,0.2456,0.0164,0.2476,0.0195
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1059.491600,1011.882400,911.240800,904.397200,897.914800,0.2480,0.0221,0.2436,0.0160
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1373.073200,1378.351200,1189.637200,1235.116800,1196.930000,0.2468,0.0427,0.2474,0.0456
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,1098.264800,1133.165600,1050.110000,1069.081200,1068.050400,0.2498,0.0067,0.2500,0.0100
B,e3,9,storm2,90,,0.0,0.25,301,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,1498.585200,1531.206000,1453.895200,1503.729200,1497.018000,0.2495,0.0262,0.2489,0.0350
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1231.793200,1148.716000,995.940000,1021.918000,1014.829200,0.2491,0.0282,0.2504,0.0280
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,975.979200,974.312000,975.566800,979.227200,971.767200,0.2498,0.0132,0.2502,0.0230
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1587.114000,1597.025200,1432.173600,1457.760000,1451.889600,0.2467,0.0256,0.2482,0.0191
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,884.806800,890.558800,827.890400,855.528000,853.065600,0.2467,0.0221,0.2461,0.0222
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,936.799600,992.358800,756.248400,822.070000,850.655200,0.2465,0.0647,0.2467,0.0566
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1385.394800,1408.728800,1304.726000,1324.995200,1346.237600,0.2456,0.0164,0.2464,0.0228
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1059.491600,1007.946800,911.240800,904.397200,888.701200,0.2480,0.0221,0.2422,0.0129
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1373.073200,1402.026000,1189.637200,1235.116800,1221.453600,0.2468,0.0427,0.2472,0.0395
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,1098.264800,1097.369600,1050.110000,1069.081200,1081.237600,0.2498,0.0067,0.2502,0.0132
B,e3,9,storm2,90,,0.0,0.25,302,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,1498.585200,1435.414400,1453.895200,1503.729200,1405.006800,0.2495,0.0262,0.2498,0.0203
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1231.793200,1224.283600,995.940000,1021.918000,1103.934800,0.2491,0.0282,0.2472,0.0390
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,975.979200,980.478000,975.566800,979.227200,973.229600,0.2498,0.0132,0.2494,0.0100
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1587.114000,1454.980000,1432.173600,1457.760000,1442.053600,0.2467,0.0256,0.2467,0.0224
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,884.806800,901.217200,827.890400,855.528000,865.920800,0.2467,0.0221,0.2467,0.0346
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,936.799600,961.767200,756.248400,822.070000,814.926000,0.2465,0.0647,0.2458,0.0757
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1385.394800,1440.244400,1304.726000,1324.995200,1326.704800,0.2456,0.0164,0.2466,0.0162
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1059.491600,1098.713600,911.240800,904.397200,898.847600,0.2480,0.0221,0.2465,0.0187
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1373.073200,1436.294400,1189.637200,1235.116800,1217.111600,0.2468,0.0427,0.2459,0.0491
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,1098.264800,1097.918000,1050.110000,1069.081200,1078.364800,0.2498,0.0067,0.2502,0.0235
B,e3,9,storm2,90,,0.0,0.25,303,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,1498.585200,1494.872800,1453.895200,1503.729200,1522.624400,0.2495,0.0262,0.2493,0.0204
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1421.070400,1163.635200,1065.728800,1361.184400,1098.474800,0.2500,0.0385,0.2461,0.0495
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1682.909200,1660.165200,1666.980400,1663.381200,1639.815200,0.2502,0.0166,0.2481,0.0067
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1664.744000,1654.931200,1510.509600,1560.585600,1535.494800,0.2490,0.0348,0.2500,0.0189
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1215.791600,1172.364000,1128.955600,1166.461200,1137.638400,0.2494,0.0375,0.2488,0.0156
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1345.757200,1056.365600,1012.123200,1199.310800,1003.430000,0.2505,0.0504,0.2503,0.0398
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1717.155200,1676.048000,1645.777600,1669.952400,1667.000000,0.2492,0.0227,0.2492,0.0161
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1777.414400,1519.911200,1483.257600,1668.139600,1488.465600,0.2504,0.0312,0.2420,0.0193
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1932.070000,1178.930400,1005.787600,1636.788400,1020.287600,0.2500,0.0751,0.2455,0.0274
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,893.354800,943.719600,874.054000,886.827200,931.390800,0.2506,0.0233,0.2506,0.0099
B,e3,9,storm2,90,,0.5,0.25,302,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2933.330000,2762.612800,2765.441200,2904.394400,2670.977200,0.2500,0.0380,0.2493,0.0175
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1421.070400,1225.363200,1065.728800,1361.184400,1101.059600,0.2500,0.0385,0.2493,0.0490
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1682.909200,1689.665600,1666.980400,1663.381200,1670.890000,0.2502,0.0166,0.2504,0.0099
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1664.744000,1689.122800,1510.509600,1560.585600,1528.832800,0.2490,0.0348,0.2441,0.0193
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1215.791600,1186.201600,1128.955600,1166.461200,1149.863200,0.2494,0.0375,0.2479,0.0281
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1345.757200,1099.745600,1012.123200,1199.310800,1009.447200,0.2505,0.0504,0.2488,0.0372
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1717.155200,1687.096000,1645.777600,1669.952400,1677.130800,0.2492,0.0227,0.2490,0.0129
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1777.414400,1554.731600,1483.257600,1668.139600,1471.736000,0.2504,0.0312,0.2445,0.0096
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1932.070000,1492.881200,1005.787600,1636.788400,1117.950000,0.2500,0.0751,0.2461,0.0574
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,893.354800,911.974400,874.054000,886.827200,908.507600,0.2506,0.0233,0.2502,0.0200
B,e3,9,storm2,90,,0.5,0.25,303,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2933.330000,2897.451600,2765.441200,2904.394400,2794.290400,0.2500,0.0380,0.2475,0.0352
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,2113.920800,1685.812000,1660.290800,1974.308800,1639.239200,0.2494,0.0815,0.2488,0.0192
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,2468.501600,2127.064800,2178.691200,2425.110000,2140.574400,0.2495,0.0757,0.2448,0.0138
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1216.011200,973.572400,991.862400,1099.216000,977.068400,0.2503,0.0267,0.2493,0.0106
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,5676.362400,2775.650800,2621.206400,4018.612400,2608.315200,0.2496,0.1415,0.2497,0.0492
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,4396.206800,2358.705600,1996.894800,2834.593600,1994.484000,0.2502,0.1162,0.2505,0.0455
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,6411.756400,2979.735200,2533.840800,4054.931600,2520.513600,0.2503,0.1551,0.2501,0.0404
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,5006.202000,2086.948000,1938.243600,4109.313600,2038.843600,0.2497,0.1297,0.2431,0.0315
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2535.368000,1799.105600,1685.882800,2061.197200,1676.946000,0.2476,0.0844,0.2438,0.0182
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,2083.722400,1302.152400,1316.495200,2021.848800,1302.480800,0.2498,0.0533,0.2454,0.0052
B,e3,9,storm2,100,,1.0,0.25,301,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,4540.255600,1888.186400,1226.778800,2328.602400,1415.808400,0.2490,0.1091,0.2492,0.0401
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,2113.920800,1723.539600,1660.290800,1974.308800,1631.607600,0.2494,0.0815,0.2490,0.0144
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,2468.501600,2169.646000,2178.691200,2425.110000,2146.010400,0.2495,0.0757,0.2468,0.0109
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1216.011200,994.066400,991.862400,1099.216000,992.236400,0.2503,0.0267,0.2493,0.0053
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,5676.362400,2822.065200,2621.206400,4018.612400,2685.714000,0.2496,0.1415,0.2497,0.0679
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,4396.206800,2181.403200,1996.894800,2834.593600,2024.340000,0.2502,0.1162,0.2505,0.0278
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,6411.756400,2943.910000,2533.840800,4054.931600,2568.256000,0.2503,0.1551,0.2501,0.0427
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,5006.202000,2376.272000,1938.243600,4109.313600,2289.852000,0.2497,0.1297,0.2460,0.0526
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2535.368000,1851.201200,1685.882800,2061.197200,1673.368400,0.2476,0.0844,0.2446,0.0155
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,2083.722400,1309.272400,1316.495200,2021.848800,1306.246800,0.2498,0.0533,0.2467,0.0103
B,e3,9,storm2,100,,1.0,0.25,302,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,4540.255600,1635.014000,1226.778800,2328.602400,1284.388000,0.2490,0.1091,0.2493,0.0400
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,2113.920800,1636.229200,1660.290800,1974.308800,1632.326000,0.2494,0.0815,0.2488,0.0240
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,2468.501600,2131.872400,2178.691200,2425.110000,2125.414400,0.2495,0.0757,0.2468,0.0164
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1216.011200,1017.177200,991.862400,1099.216000,1000.308400,0.2503,0.0267,0.2498,0.0027
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,5676.362400,2920.254800,2621.206400,4018.612400,2612.666000,0.2496,0.1415,0.2504,0.0724
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,4396.206800,2476.737200,1996.894800,2834.593600,2033.463200,0.2502,0.1162,0.2502,0.0530
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,6411.756400,3112.762400,2533.840800,4054.931600,2642.159600,0.2503,0.1551,0.2503,0.0652
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,5006.202000,2543.850800,1938.243600,4109.313600,2486.926800,0.2497,0.1297,0.2459,0.0502
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,2535.368000,1923.285200,1685.882800,2061.197200,1673.293200,0.2476,0.0844,0.2427,0.0392
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,2083.722400,1302.622800,1316.495200,2021.848800,1302.398000,0.2498,0.0533,0.2468,0.0026
B,e3,9,storm2,100,,1.0,0.25,303,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,4540.255600,1890.822000,1226.778800,2328.602400,1475.116400,0.2490,0.1091,0.2496,0.0533
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0020,1983,0.9084584217171718,1.215525144345238,0,1421.070400,1147.966800,1065.728800,1361.184400,1081.360800,0.2500,0.0385,0.2500,0.0279
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0021,1983,0.9084584217171718,1.215525144345238,0,1682.909200,1695.876000,1666.980400,1663.381200,1669.341200,0.2502,0.0166,0.2498,0.0132
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0022,1983,0.9084584217171718,1.215525144345238,0,1664.744000,1647.348800,1510.509600,1560.585600,1525.290000,0.2490,0.0348,0.2482,0.0127
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0023,1983,0.9084584217171718,1.215525144345238,0,1215.791600,1165.736000,1128.955600,1166.461200,1139.696000,0.2494,0.0375,0.2492,0.0155
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0024,1983,0.9084584217171718,1.215525144345238,0,1345.757200,1104.910400,1012.123200,1199.310800,1041.300800,0.2505,0.0504,0.2495,0.0372
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0025,1983,0.9084584217171718,1.215525144345238,0,1717.155200,1656.411200,1645.777600,1669.952400,1654.601600,0.2492,0.0227,0.2490,0.0226
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0026,1983,0.9084584217171718,1.215525144345238,0,1777.414400,1576.433200,1483.257600,1668.139600,1520.169600,0.2504,0.0312,0.2482,0.0220
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0027,1983,0.9084584217171718,1.215525144345238,0,1932.070000,1269.773600,1005.787600,1636.788400,1078.574000,0.2500,0.0751,0.2498,0.0597
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0028,1983,0.9084584217171718,1.215525144345238,0,893.354800,888.330800,874.054000,886.827200,884.162000,0.2506,0.0233,0.2500,0.0133
B,e3,9,storm2,90,,0.5,0.25,301,c09_storm2_w80_u90_0029,1983,0.9084584217171718,1.215525144345238,0,2933.330000,3018.513200,2765.441200,2904.394400,2767.270400,0.2500,0.0380,0.2495,0.0320
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1253.379200,1302.178800,963.206400,1113.111200,1067.710800,0.2446,0.0489,0.2433,0.0417
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,899.342800,899.720800,837.866800,851.297600,835.657600,0.2475,0.0245,0.2468,0.0409
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,746.395200,771.460800,721.241600,731.987600,723.075200,0.2503,0.0187,0.2498,0.0188
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,3295.356000,3189.746000,2013.730000,2549.610400,2287.972000,0.2338,0.1259,0.2329,0.1392
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,1762.665600,1776.434000,1427.994000,1564.392800,1621.643600,0.2451,0.0567,0.2451,0.0438
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,2723.120800,2804.362400,1673.843200,1998.840000,2076.360400,0.2409,0.0981,0.2410,0.0771
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3223.762400,3153.336000,2254.060000,2459.487200,2546.073200,0.2403,0.0784,0.2417,0.0829
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,1435.314400,1474.123600,1102.271200,1185.545600,1209.606400,0.2445,0.0518,0.2465,0.0358
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1057.082800,1032.734800,790.313600,885.478400,870.898800,0.2465,0.0514,0.2457,0.0334
B,e3,9,storm2,100,,0.0,0.25,301,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,1275.659600,1238.571200,875.928000,910.376800,1010.260400,0.2402,0.0485,0.2370,0.0421
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1253.379200,1302.168000,963.206400,1113.111200,1084.742400,0.2446,0.0489,0.2454,0.0488
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,899.342800,897.937600,837.866800,851.297600,833.264000,0.2475,0.0245,0.2468,0.0328
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,746.395200,769.610400,721.241600,731.987600,724.436800,0.2503,0.0187,0.2500,0.0160
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,3295.356000,3210.407200,2013.730000,2549.610400,2360.921600,0.2338,0.1259,0.2376,0.1238
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,1762.665600,1796.050800,1427.994000,1564.392800,1531.492000,0.2451,0.0567,0.2448,0.0619
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,2723.120800,2786.217000,1673.843200,1998.840000,2049.445800,0.2409,0.0981,0.2413,0.0839
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3223.762400,3186.205600,2254.060000,2459.487200,2618.296000,0.2403,0.0784,0.2422,0.0487
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,1435.314400,1473.250800,1102.271200,1185.545600,1203.701600,0.2445,0.0518,0.2483,0.0382
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1057.082800,1180.798000,790.313600,885.478400,889.914400,0.2465,0.0514,0.2442,0.0568
B,e3,9,storm2,100,,0.0,0.25,302,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,1275.659600,1261.068800,875.928000,910.376800,931.955600,0.2402,0.0485,0.2396,0.0557
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1253.379200,1286.866800,963.206400,1113.111200,1198.329200,0.2446,0.0489,0.2476,0.0482
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,899.342800,880.941600,837.866800,851.297600,835.731200,0.2475,0.0245,0.2456,0.0219
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,746.395200,746.902800,721.241600,731.987600,727.982400,0.2503,0.0187,0.2498,0.0213
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,3295.356000,3258.185200,2013.730000,2549.610400,2370.844000,0.2338,0.1259,0.2335,0.1086
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,1762.665600,1870.062000,1427.994000,1564.392800,1535.302400,0.2451,0.0567,0.2486,0.0635
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,2723.120800,3013.311800,1673.843200,1998.840000,2061.238800,0.2409,0.0981,0.2397,0.0793
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0026,2253,1.0021862474747476,1.3664385,0,3223.762400,3120.850000,2254.060000,2459.487200,2556.333200,0.2403,0.0784,0.2416,0.0707
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0027,2253,1.0021862474747476,1.3664385,0,1435.314400,1427.353200,1102.271200,1185.545600,1223.906000,0.2445,0.0518,0.2483,0.0481
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0028,2253,1.0021862474747476,1.3664385,0,1057.082800,1049.635200,790.313600,885.478400,855.296400,0.2465,0.0514,0.2458,0.0332
B,e3,9,storm2,100,,0.0,0.25,303,c09_storm2_w80_u100_0029,2253,1.0021862474747476,1.3664385,0,1275.659600,1429.271200,875.928000,910.376800,898.376000,0.2402,0.0485,0.2417,0.0459
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0020,2253,1.0021862474747476,1.3664385,0,1838.122400,1445.218000,1422.251200,1624.887200,1396.746800,0.2499,0.0813,0.2460,0.0291
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0021,2253,1.0021862474747476,1.3664385,0,1665.790400,1497.532400,1492.630400,1646.768000,1454.644000,0.2502,0.0782,0.2461,0.0247
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0022,2253,1.0021862474747476,1.3664385,0,1031.454400,1074.191600,962.292000,989.963200,1006.019200,0.2503,0.0160,0.2490,0.0292
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0023,2253,1.0021862474747476,1.3664385,0,4967.170800,3390.130800,2516.662800,3436.956800,2807.720800,0.2496,0.1675,0.2496,0.0960
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0024,2253,1.0021862474747476,1.3664385,0,2876.723200,2124.590400,1515.380400,2054.152400,1568.630800,0.2502,0.0934,0.2494,0.0705
B,e3,9,storm2,100,,0.5,0.25,301,c09_storm2_w80_u100_0025,2253,1.0021862474747476,1.3664385,0,5043.732800,3367.028800,2624.646400,3402.129200,2795.347200,0.2504,0.1348,0.2487,0.0520
