part,scope,campus,regime,u,size,beta,rho,seed,inst_id,n_wos,util_pool,util_worst,subsampled,rule,m0_alone,oracle,rule_sup,m0_sup,rule_sup_revfrac,rule_sup_orr,m0_sup_revfrac,m0_sup_orr
C,boundary_noleverage,5,storm2,100,,1.0,0.25,302,c05_storm2_w80_u100_0025,3386,1.0023865517241377,1.701384479166667,0,11878.617200,1419.031600,1044.260800,6458.806800,1103.576800,0.2485,0.2160,0.2459,0.0278
C,boundary_noleverage,5,storm2,100,,1.0,0.25,302,c05_storm2_w80_u100_0026,3386,1.0023865517241377,1.701384479166667,0,9302.819600,1799.365600,1421.085000,5613.801200,1650.526800,0.2500,0.1486,0.2461,0.0076
C,boundary_noleverage,5,storm2,100,,1.0,0.25,302,c05_storm2_w80_u100_0027,3386,1.0023865517241377,1.701384479166667,0,17659.073200,3528.052600,2335.445800,6940.224000,2658.662200,0.2466,0.2042,0.2458,0.0530
C,boundary_noleverage,5,storm2,100,,1.0,0.25,302,c05_storm2_w80_u100_0028,3386,1.0023865517241377,1.701384479166667,0,9292.812400,1428.316400,1018.524400,4060.213200,1069.951200,0.2458,0.2212,0.2448,0.0177
C,boundary_noleverage,5,storm2,100,,1.0,0.25,302,c05_storm2_w80_u100_0029,3386,1.0023865517241377,1.701384479166667,0,17787.565000,2413.435800,1977.676400,10479.788000,2361.453600,0.2490,0.2252,0.2403,0.0382
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0020,3386,1.0023865517241377,1.701384479166667,0,18301.766800,2688.989800,1940.314800,10167.795200,2353.279800,0.2499,0.1449,0.2450,0.0118
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0021,3386,1.0023865517241377,1.701384479166667,0,11774.936800,2726.142200,2136.717800,7436.642400,2427.754400,0.2500,0.1779,0.2462,0.0262
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0022,3386,1.0023865517241377,1.701384479166667,0,17550.393200,3139.090400,2452.801200,9645.080600,2910.845600,0.2491,0.2131,0.2450,0.0343
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0023,3386,1.0023865517241377,1.701384479166667,0,15525.027200,1999.215400,1667.725800,11425.426400,1856.818000,0.2501,0.1724,0.2430,0.0104
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0024,3386,1.0023865517241377,1.701384479166667,0,7681.381200,2166.142400,1806.350000,6296.976800,2181.640800,0.2504,0.0888,0.2433,0.0041
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0025,3386,1.0023865517241377,1.701384479166667,0,11878.617200,1284.795600,1044.260800,6458.806800,1034.529600,0.2485,0.2160,0.2465,0.0235
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0026,3386,1.0023865517241377,1.701384479166667,0,9302.819600,1684.373000,1421.085000,5613.801200,1588.774200,0.2500,0.1486,0.2454,0.0061
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0027,3386,1.0023865517241377,1.701384479166667,0,17659.073200,2630.809000,2335.445800,6940.224000,2081.214200,0.2466,0.2042,0.2465,0.0432
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0028,3386,1.0023865517241377,1.701384479166667,0,9292.812400,1103.422400,1018.524400,4060.213200,1025.874400,0.2458,0.2212,0.2450,0.0111
C,boundary_noleverage,5,storm2,100,,1.0,0.25,303,c05_storm2_w80_u100_0029,3386,1.0023865517241377,1.701384479166667,0,17787.565000,2407.573800,1977.676400,10479.788000,2406.585000,0.2490,0.2252,0.2391,0.0129
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0020,3386,1.0023865517241377,1.701384479166667,0,18301.766800,2867.302400,1940.314800,10167.795200,2412.055400,0.2499,0.1449,0.2455,0.0074
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0021,3386,1.0023865517241377,1.701384479166667,0,11774.936800,2608.046400,2136.717800,7436.642400,2279.397800,0.2500,0.1779,0.2420,0.0312
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0022,3386,1.0023865517241377,1.701384479166667,0,17550.393200,3303.331800,2452.801200,9645.080600,3096.795200,0.2491,0.2131,0.2444,0.0289
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0023,3386,1.0023865517241377,1.701384479166667,0,15525.027200,2410.337200,1667.725800,11425.426400,2207.474200,0.2501,0.1724,0.2457,0.0268
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0024,3386,1.0023865517241377,1.701384479166667,0,7681.381200,2151.083200,1806.350000,6296.976800,2149.650400,0.2504,0.0888,0.2422,0.0082
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0025,3386,1.0023865517241377,1.701384479166667,0,11878.617200,1310.636800,1044.260800,6458.806800,1123.171600,0.2485,0.2160,0.2456,0.0119
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0026,3386,1.0023865517241377,1.701384479166667,0,9302.819600,1923.948200,1421.085000,5613.801200,1812.624200,0.2500,0.1486,0.2453,0.0046
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0027,3386,1.0023865517241377,1.701384479166667,0,17659.073200,2992.781600,2335.445800,6940.224000,2559.480800,0.2466,0.2042,0.2465,0.0505
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0028,3386,1.0023865517241377,1.701384479166667,0,9292.812400,1368.533200,1018.524400,4060.213200,1077.042000,0.2458,0.2212,0.2450,0.0133
C,boundary_noleverage,5,storm2,100,,1.0,0.25,301,c05_storm2_w80_u100_0029,3386,1.0023865517241377,1.701384479166667,0,17787.565000,2375.364000,1977.676400,10479.788000,2270.636000,0.2490,0.2252,0.2392,0.0258
