part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0028,2253,2083.722400,1309.272400,1316.495200,2021.848800,1306.246800,0.2467,0.0103,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,302,c09_storm2_w80_u100_0029,2253,4540.255600,1635.014000,1226.778800,2328.602400,1284.388000,0.2493,0.0400,0.2490,0.1091
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0020,2253,2113.920800,1705.296800,1660.290800,1974.308800,1646.351200,0.2488,0.0287,0.2494,0.0815
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0021,2253,2468.501600,2129.525600,2178.691200,2425.110000,2132.057600,0.2468,0.0137,0.2495,0.0757
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0022,2253,1216.011200,991.394800,991.862400,1099.216000,1001.297200,0.2487,0.0107,0.2503,0.0267
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0023,2253,5676.362400,2751.927200,2621.206400,4018.612400,2623.245600,0.2503,0.0724,0.2496,0.1415
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0024,2253,4396.206800,2160.714400,1996.894800,2834.593600,2034.744400,0.2502,0.0379,0.2502,0.1162
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0025,2253,6411.756400,2842.301200,2533.840800,4054.931600,2568.472800,0.2503,0.0607,0.2503,0.1551
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0026,2253,5006.202000,2044.161200,1938.243600,4109.313600,1979.317200,0.2424,0.0316,0.2497,0.1297
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0027,2253,2535.368000,1667.023600,1685.882800,2061.197200,1666.741600,0.2464,0.0077,0.2476,0.0844
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0028,2253,2083.722400,1304.364800,1316.495200,2021.848800,1307.809200,0.2441,0.0078,0.2498,0.0533
head,targeted,targeted,1,0.1,global,9,storm2,100,1.0,0.25,301,c09_storm2_w80_u100_0029,2253,4540.255600,1635.764400,1226.778800,2328.602400,1461.329600,0.2490,0.0423,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0020,2253,2113.920800,1681.808000,1660.290800,1974.308800,1630.959600,0.2488,0.0216,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0021,2253,2468.501600,2126.305600,2178.691200,2425.110000,2152.174400,0.2429,0.0139,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0022,2253,1216.011200,981.195200,991.862400,1099.216000,980.976800,0.2493,0.0053,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0023,2253,5676.362400,2856.626000,2621.206400,4018.612400,2616.761200,0.2499,0.0304,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0024,2253,4396.206800,2541.745200,1996.894800,2834.593600,2006.792000,0.2500,0.0379,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0025,2253,6411.756400,2837.318400,2533.840800,4054.931600,2564.244400,0.2503,0.0337,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0026,2253,5006.202000,2183.997600,1938.243600,4109.313600,2105.928000,0.2436,0.0510,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0027,2253,2535.368000,1743.044400,1685.882800,2061.197200,1650.346000,0.2448,0.0155,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0028,2253,2083.722400,1360.329600,1316.495200,2021.848800,1301.443600,0.2446,0.0078,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,304,c09_storm2_w80_u100_0029,2253,4540.255600,1500.962000,1226.778800,2328.602400,1281.752400,0.2493,0.0356,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0020,2253,2113.920800,1636.229200,1660.290800,1974.308800,1632.326000,0.2488,0.0240,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0021,2253,2468.501600,2131.872400,2178.691200,2425.110000,2125.414400,0.2468,0.0164,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0022,2253,1216.011200,1017.177200,991.862400,1099.216000,1000.308400,0.2498,0.0027,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0023,2253,5676.362400,2920.254800,2621.206400,4018.612400,2612.666000,0.2504,0.0724,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0024,2253,4396.206800,2476.737200,1996.894800,2834.593600,2033.463200,0.2502,0.0530,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0025,2253,6411.756400,3112.762400,2533.840800,4054.931600,2642.159600,0.2503,0.0652,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0026,2253,5006.202000,2543.850800,1938.243600,4109.313600,2486.926800,0.2459,0.0502,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0027,2253,2535.368000,1923.285200,1685.882800,2061.197200,1673.293200,0.2427,0.0392,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0028,2253,2083.722400,1302.622800,1316.495200,2021.848800,1302.398000,0.2468,0.0026,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,303,c09_storm2_w80_u100_0029,2253,4540.255600,1890.822000,1226.778800,2328.602400,1475.116400,0.2496,0.0533,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0020,2253,2113.920800,1649.296800,1660.290800,1974.308800,1657.900400,0.2469,0.0194,0.2494,0.0815
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0021,2253,2468.501600,2146.678400,2178.691200,2425.110000,2149.118400,0.2465,0.0110,0.2495,0.0757
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0022,2253,1216.011200,1040.229200,991.862400,1099.216000,1022.500800,0.2492,0.0106,0.2503,0.0267
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0023,2253,5676.362400,2640.014400,2621.206400,4018.612400,2553.854000,0.2503,0.0397,0.2496,0.1415
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0024,2253,4396.206800,2001.894400,1996.894800,2834.593600,1968.075200,0.2502,0.0302,0.2502,0.1162
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0025,2253,6411.756400,2585.527200,2533.840800,4054.931600,2540.022400,0.2499,0.0405,0.2503,0.1551
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0026,2253,5006.202000,2661.724000,1938.243600,4109.313600,2451.121200,0.2450,0.0601,0.2497,0.1297
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0027,2253,2535.368000,1674.018800,1685.882800,2061.197200,1675.493200,0.2432,0.0078,0.2476,0.0844
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0028,2253,2083.722400,1307.692400,1316.495200,2021.848800,1307.692400,0.2448,0.0026,0.2498,0.0533
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,306,c09_storm2_w80_u100_0029,2253,4540.255600,1315.226800,1226.778800,2328.602400,1243.241200,0.2496,0.0200,0.2490,0.1091
head,targeted_pub,targeted,0,0.1,global,9,storm2,100,1.0,0.25,308,c09_storm2_w80_u100_0020,2253,2113.920800,1668.438400,1660.290800,1974.308800,1637.584000,0.2458,0.0097,0.2494,0.0815
