part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,302,c09_storm2_w80_u90_0029,1983,2919.402400,2676.636800,2742.211200,2893.088400,2639.978400,0.2381,0.0061,0.2498,0.0468
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0020,1983,2019.141600,1551.092800,1522.398800,1984.585600,1497.987200,0.2452,0.0283,0.2502,0.0559
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0021,1983,1802.379600,1739.182400,1730.555200,1739.494000,1721.336800,0.2423,0.0239,0.2502,0.0298
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0022,1983,1603.211600,1604.371200,1606.063600,1607.470000,1600.569200,0.2480,0.0158,0.2480,0.0127
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0023,1983,1324.423200,1249.226400,1233.342800,1295.079600,1250.822400,0.2504,0.0310,0.2500,0.0312
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0024,1983,1347.746400,1055.014000,1011.966400,1208.477200,1029.430800,0.2502,0.0370,0.2498,0.0851
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0025,1983,1571.562800,1530.292800,1514.028800,1533.140800,1529.622800,0.2504,0.0575,0.2504,0.0289
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0026,1983,1943.694800,1670.463200,1615.831200,1842.782400,1612.111200,0.2475,0.0189,0.2465,0.0540
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0027,1983,1923.940000,1258.222400,1056.241600,1583.253200,1152.721600,0.2445,0.0308,0.2479,0.0848
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0028,1983,922.898800,906.886000,923.550000,915.878400,927.722800,0.2498,0.0100,0.2504,0.0301
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,306,c09_storm2_w80_u90_0029,1983,2919.402400,2720.984400,2742.211200,2902.912800,2732.480000,0.2375,0.0183,0.2505,0.0466
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0020,1983,2019.141600,1646.978800,1522.398800,2013.762800,1539.786800,0.2420,0.0321,0.2500,0.0561
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0021,1983,1802.379600,1714.136000,1730.555200,1738.632000,1718.267600,0.2506,0.0066,0.2502,0.0199
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0022,1983,1603.211600,1616.789600,1606.063600,1607.470000,1608.704000,0.2478,0.0126,0.2472,0.0128
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0023,1983,1324.423200,1258.344800,1233.342800,1295.299600,1243.868400,0.2496,0.0155,0.2500,0.0374
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0024,1983,1347.746400,1083.049200,1011.966400,1223.469600,1056.452800,0.2500,0.0398,0.2498,0.0665
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0025,1983,1571.562800,1528.752000,1514.028800,1549.285600,1540.960400,0.2504,0.0096,0.2504,0.0257
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0026,1983,1943.694800,1628.759200,1615.831200,1760.585200,1629.190000,0.2377,0.0066,0.2480,0.0726
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0027,1983,1923.940000,1197.743200,1056.241600,1591.521200,1141.206800,0.2438,0.0277,0.2502,0.1051
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0028,1983,922.898800,907.363600,923.550000,923.866800,906.013600,0.2504,0.0100,0.2506,0.0400
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,301,c09_storm2_w80_u90_0029,1983,2919.402400,2632.022800,2742.211200,2889.756800,2621.672800,0.2428,0.0060,0.2505,0.0583
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0020,1983,2019.141600,1574.118800,1522.398800,2008.769600,1518.934000,0.2390,0.0181,0.2504,0.0524
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0021,1983,1802.379600,1720.112000,1730.555200,1738.632000,1717.776000,0.2432,0.0136,0.2502,0.0199
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0022,1983,1603.211600,1607.041600,1606.063600,1607.470000,1602.324800,0.2457,0.0032,0.2496,0.0127
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0023,1983,1324.423200,1253.803200,1233.342800,1323.956400,1230.814800,0.2506,0.0155,0.2500,0.0218
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0024,1983,1347.746400,1032.964800,1011.966400,1195.449600,1032.078000,0.2503,0.0212,0.2505,0.0743
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0025,1983,1571.562800,1525.678800,1514.028800,1545.674400,1537.569200,0.2454,0.0195,0.2504,0.0289
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0026,1983,1943.694800,1683.239600,1615.831200,1796.448400,1606.552000,0.2322,0.0202,0.2488,0.0660
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0027,1983,1923.940000,1259.436400,1056.241600,1583.556400,1132.042800,0.2371,0.0190,0.2487,0.0906
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0028,1983,922.898800,903.768000,923.550000,918.826000,903.768000,0.2485,0.0000,0.2506,0.0367
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,307,c09_storm2_w80_u90_0029,1983,2919.402400,2769.999600,2742.211200,2890.229600,2755.019200,0.2467,0.0265,0.2505,0.0583
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0020,1983,2019.141600,1572.083600,1522.398800,1926.737600,1511.427600,0.2379,0.0218,0.2493,0.0772
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0021,1983,1802.379600,1714.850000,1730.555200,1738.632000,1714.850000,0.2399,0.0000,0.2502,0.0199
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0022,1983,1603.211600,1619.706800,1606.063600,1607.470000,1602.626400,0.2414,0.0033,0.2504,0.0126
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0023,1983,1324.423200,1293.398800,1233.342800,1295.572000,1267.912000,0.2388,0.0130,0.2500,0.0343
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0024,1983,1347.746400,1086.709600,1011.966400,1192.092400,1086.966800,0.2372,0.0140,0.2498,0.0771
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0025,1983,1571.562800,1539.553200,1514.028800,1545.674400,1539.113600,0.2414,0.0099,0.2504,0.0289
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0026,1983,1943.694800,1670.219600,1615.831200,1825.584000,1606.884800,0.2506,0.0125,0.2473,0.0538
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0027,1983,1923.940000,1191.236800,1056.241600,1646.240400,1114.771600,0.2447,0.0123,0.2494,0.0964
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0028,1983,922.898800,907.987600,923.550000,925.752800,914.982800,0.2312,0.0036,0.2506,0.0367
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,305,c09_storm2_w80_u90_0029,1983,2919.402400,2780.717200,2742.211200,2911.361600,2774.432800,0.2366,0.0153,0.2498,0.0439
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0020,1983,2019.141600,1580.829600,1522.398800,1999.217200,1542.215200,0.2256,0.0192,0.2491,0.0563
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0021,1983,1802.379600,1719.696400,1730.555200,1739.494000,1716.482400,0.2417,0.0103,0.2502,0.0298
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0022,1983,1603.211600,1602.114400,1606.063600,1607.470000,1602.114400,0.2461,0.0032,0.2504,0.0126
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0023,1983,1324.423200,1284.261600,1233.342800,1295.299600,1251.718000,0.2461,0.0252,0.2500,0.0436
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0024,1983,1347.746400,1043.028000,1011.966400,1195.449600,1044.814000,0.2445,0.0489,0.2498,0.0745
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0025,1983,1571.562800,1561.684000,1514.028800,1542.798000,1541.520800,0.2486,0.0160,0.2504,0.0289
grid,stability,stability,1,0.1,global,9,storm2,90,0.75,0.25,304,c09_storm2_w80_u90_0026,1983,1943.694800,1633.998800,1615.831200,1739.569600,1633.998800,0.2359,0.0099,0.2504,0.0750
