iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.000000,0.000000,0.000000,0,452872,-11.914900,0.523449,0.386454,0.386454,-0.127818,926.807933,6275.779000,nan,155.753922
1,150,1228800,0.000000,0.000000,0.000000,0,454822,-8.140609,0.523449,0.386454,0.386454,-0.127818,930.274867,5251.114900,nan,218.083393
2,225,1843200,0.000000,0.000000,0.000000,0,454883,-6.668327,0.523449,0.386454,0.386454,-0.127818,928.220867,4992.090233,nan,173.847860
3,300,2457600,0.000000,0.000000,0.000000,0,454794,-6.935623,0.523449,0.386454,0.386454,-0.127818,942.903400,6899.573500,nan,156.650508
4,375,3072000,0.000000,0.000000,0.000000,0,455312,-7.089718,0.523449,0.386454,0.386454,-0.127818,945.288067,9517.890667,nan,154.570368
5,450,3686400,0.000000,0.000000,0.000000,0,454866,-8.121103,0.523449,0.386454,0.386454,-0.127818,931.618733,9854.508767,nan,152.585893
6,525,4300800,0.000000,0.000000,0.000000,0,454606,-6.789602,0.523449,0.386454,0.386454,-0.127818,930.650400,4837.467667,nan,153.257232
7,600,4915200,0.000000,0.000000,0.000000,0,453126,-6.888540,0.523449,0.386454,0.386454,-0.127818,924.591600,7075.729567,nan,150.805726
