iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.000000,0.000000,0.000000,0,405408,-7.302392,0.602742,0.380033,0.380033,-0.061059,758.396933,5135.480667,nan,120.036190
1,150,1228800,0.000000,0.000000,0.000000,0,406899,-6.989159,0.602742,0.380033,0.380033,-0.061059,753.341533,1671.767733,nan,123.026891
2,225,1843200,0.000000,0.000000,0.000000,0,409113,-6.973986,0.602742,0.380033,0.380033,-0.061059,751.957200,2229.710067,nan,124.728064
3,300,2457600,0.000000,0.000000,0.000000,0,407218,-6.914186,0.602742,0.380033,0.380033,-0.061059,752.135933,2948.692867,nan,120.657438
4,375,3072000,0.000000,0.000000,0.000000,0,405944,-6.782568,0.602742,0.380033,0.380033,-0.061059,752.920200,2347.207267,nan,126.689614
5,450,3686400,0.000000,0.000000,0.000000,0,407337,-6.853582,0.602742,0.380033,0.380033,-0.061059,751.747733,1624.338200,nan,133.027201
6,525,4300800,0.000000,0.000000,0.000000,0,407281,-6.737721,0.602742,0.380033,0.380033,-0.061059,752.342133,1489.787067,nan,132.984698
7,600,4915200,0.000000,0.000000,0.000000,0,406301,-6.741596,0.602742,0.380033,0.380033,-0.061059,758.206600,2572.969733,nan,126.664502
