campus,u,beta,inst_id,n_wos,util_pool,util_worst,inc_atc,inc_atc_frac,makespan_atc,twt_atc,twt_edd,twt_oracle,feas_atc,feas_edd,feas_oracle
5,130,0.5,c05_storm2_w80_u130_0011,4150,1.2795121551724145,2.079552916666666,1253,0.3019277108433735,167.38400000000001,32636.365999999955,35301.24159999999,1667.7083999999998,True,True,True
5,130,0.75,c05_storm2_w80_u130_0011,4150,1.2795121551724145,2.079552916666666,1253,0.3019277108433735,167.38400000000001,36977.12739999997,40417.30159999998,1927.5395999999996,True,True,True
5,130,1.0,c05_storm2_w80_u130_0011,4150,1.2795121551724145,2.079552916666666,1253,0.3019277108433735,167.38400000000001,42791.91679999995,45813.87259999998,2597.7441999999996,True,True,True
10,70,0.25,c10_storm2_w80_u70_0000,6580,0.6682258522727267,0.9015129999999995,102,0.015501519756838906,155.9298,1585.8131999999996,1588.2316,1588.0316000000003,True,True,True
10,70,0.5,c10_storm2_w80_u70_0000,6580,0.6682258522727267,0.9015129999999995,102,0.015501519756838906,155.9298,1834.3500000000001,1835.2564,1834.142,True,True,True
10,70,0.75,c10_storm2_w80_u70_0000,6580,0.6682258522727267,0.9015129999999995,102,0.015501519756838906,155.9298,2138.6711999999998,2139.5775999999996,2138.4631999999997,True,True,True
10,70,1.0,c10_storm2_w80_u70_0000,6580,0.6682258522727267,0.9015129999999995,102,0.015501519756838906,155.9298,1955.1396000000002,1956.046,1954.9316000000001,True,True,True
10,70,0.25,c10_storm2_w80_u70_0001,6577,0.7026060064935059,1.05686842857143,149,0.022654705792914703,148.4297,1058.2936,1058.6304,1058.9128,True,True,True
10,70,0.5,c10_storm2_w80_u70_0001,6577,0.7026060064935059,1.05686842857143,149,0.022654705792914703,148.4297,1078.5344,1078.8712,1078.7976000000003,True,True,True
10,70,0.75,c10_storm2_w80_u70_0001,6577,0.7026060064935059,1.05686842857143,149,0.022654705792914703,148.4297,1043.2084,1042.7936000000002,1043.3708,True,True,True
10,70,1.0,c10_storm2_w80_u70_0001,6577,0.7026060064935059,1.05686842857143,149,0.022654705792914703,148.4297,1267.8912000000005,1265.5820000000003,1267.7032,True,True,True
10,70,0.25,c10_storm2_w80_u70_0002,6488,0.6793796672077912,0.9585142857142861,112,0.01726263871763255,166.8861,1629.1892000000003,1624.69,1613.5236000000004,True,True,True
10,70,0.5,c10_storm2_w80_u70_0002,6488,0.6793796672077912,0.9585142857142861,112,0.01726263871763255,166.8861,1418.2472000000002,1401.0028000000002,1391.1044000000002,True,True,True
