iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.051877,0.948123,0.247325,111900,452442,-10.994325,0.772126,0.379519,0.386454,0.590763,1177.016000,2473.824867,0.313863,248.722132
1,150,1228800,0.006402,0.993598,0.247326,111689,451586,-8.206071,0.798461,0.378781,0.386454,0.401170,1135.476533,2438.497467,0.191047,240.530964
2,225,1843200,0.005272,0.994728,0.247251,111346,450336,-8.519474,0.773569,0.378929,0.386454,0.382049,1264.631067,2411.975400,0.185860,240.634406
3,300,2457600,0.004410,0.995590,0.247483,111570,450818,-9.526016,0.689033,0.380773,0.386454,0.259366,1343.088400,2414.750200,0.053441,245.058414
4,375,3072000,0.003856,0.996144,0.247795,111781,451103,-10.464067,0.717172,0.383060,0.386454,0.321466,1388.820200,2408.379933,0.085767,243.727998
5,450,3686400,0.004002,0.995998,0.247906,111703,450587,-12.408311,0.635402,0.383429,0.386454,0.259461,1585.943733,2416.234400,0.155257,295.020324
6,525,4300800,0.003515,0.996485,0.247786,111798,451187,-13.252053,0.692400,0.382618,0.386454,0.196745,1657.375533,2378.501333,0.042948,269.518768
7,600,4915200,0.003326,0.996674,0.247687,112149,452785,-13.213270,0.740500,0.381216,0.386454,0.220399,1753.871600,2368.278333,0.100360,254.432210
