iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.052119,0.947881,0.247324,111572,451116,-11.364662,0.741101,0.386085,0.386454,0.598646,1209.905133,2401.160467,0.389982,332.367414
1,150,1228800,0.006134,0.993866,0.247346,111677,451502,-8.656438,0.631674,0.382027,0.386454,0.408008,1105.871867,2434.105467,0.301950,340.386089
2,225,1843200,0.003821,0.996179,0.247513,111754,451507,-8.601927,0.642617,0.382544,0.386454,0.406627,1295.795600,2400.963200,0.212101,319.626085
3,300,2457600,0.003780,0.996220,0.247612,111630,450827,-10.107573,0.648629,0.381068,0.386454,0.254917,1368.670800,2398.753133,0.129549,312.801577
4,375,3072000,0.003320,0.996680,0.247777,111761,451055,-11.116566,0.645262,0.383577,0.386454,0.317741,1532.895267,2385.415400,0.073590,286.751417
5,450,3686400,0.002946,0.997054,0.247830,111686,450655,-13.562010,0.619288,0.382987,0.386454,0.226081,1691.170600,2352.858267,0.099077,277.043817
6,525,4300800,0.002720,0.997280,0.247871,111762,450888,-14.345656,0.583694,0.383724,0.386454,0.166579,1834.764133,2351.673533,0.142698,269.908064
7,600,4915200,0.003005,0.996995,0.248004,111485,449529,-14.550436,0.587783,0.384536,0.386454,0.152811,1871.186000,2345.735467,0.126213,258.257130
