iter,updates,env_steps_cum,override_rate,confirmation_rate,review_fraction,n_reviews,n_reviewable,mean_return,hat_s_sign_acc,hat_s_exact_acc,hat_s_zero_baseline,hat_s_pearson_r,obs_twt,true_twt,est_loss,seconds
0,75,614400,0.000000,0.000000,0.000000,0,454118,-15.312589,0.601611,0.386454,0.386454,-0.172561,998.565967,5935.274567,nan,149.125259
1,150,1228800,0.000000,0.000000,0.000000,0,455026,-8.904582,0.601611,0.386454,0.386454,-0.172561,923.894000,4788.148567,nan,150.854432
2,225,1843200,0.000000,0.000000,0.000000,0,454359,-7.035796,0.601611,0.386454,0.386454,-0.172561,934.994200,7719.227633,nan,159.874780
3,300,2457600,0.000000,0.000000,0.000000,0,454989,-6.744322,0.601611,0.386454,0.386454,-0.172561,936.071533,7345.459533,nan,156.975755
4,375,3072000,0.000000,0.000000,0.000000,0,454619,-7.173686,0.601611,0.386454,0.386454,-0.172561,927.550733,5386.992867,nan,158.831529
5,450,3686400,0.000000,0.000000,0.000000,0,454706,-7.366251,0.601611,0.386454,0.386454,-0.172561,923.363200,6146.123167,nan,149.539610
6,525,4300800,0.000000,0.000000,0.000000,0,454787,-7.412961,0.601611,0.386454,0.386454,-0.172561,972.343800,8129.827167,nan,150.804685
7,600,4915200,0.000000,0.000000,0.000000,0,455652,-7.160554,0.601611,0.386454,0.386454,-0.172561,933.070467,7760.738400,nan,147.316377
