part,arm,policy,split_fit,alpha,band_mode,campus,regime,u,beta,rho,seed,inst_id,n_wos,rule,m0_alone,oracle,rule_sup,m0_sup,m0_sup_revfrac,m0_sup_orr,rule_sup_revfrac,rule_sup_orr
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,302,c10_storm2_w80_u130_0027,12155,74442.909600,23971.033000,5163.836400,25627.174400,9674.533200,0.2497,0.0849,0.2498,0.2052
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,302,c10_storm2_w80_u130_0028,12155,60180.233600,13946.098800,2619.443600,19092.298200,4570.581400,0.2484,0.0853,0.2498,0.1854
map,stability,stability,1,0.1,global,10,storm2,130,0.5,0.25,302,c10_storm2_w80_u130_0029,12155,44429.143200,10699.306400,2882.942200,18845.750200,4357.202800,0.2497,0.0571,0.2500,0.1514
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0020,10267,7841.446000,4945.865200,1263.991200,3903.417600,2770.492000,0.2495,0.0488,0.2499,0.0707
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0021,10267,6937.659200,4390.761400,1113.894600,1714.261800,1655.865400,0.2492,0.0537,0.2495,0.0717
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0022,10267,7058.017000,5232.931600,1632.657600,2110.709400,3294.112600,0.2491,0.0399,0.2498,0.0647
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0023,10267,9502.409200,7662.405600,3394.430000,4429.358400,4272.832400,0.2488,0.0486,0.2497,0.0726
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0024,10267,8683.281000,5471.359600,1260.720000,3152.961200,2319.928600,0.2497,0.0467,0.2497,0.0820
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0025,10267,11934.271400,7990.826000,1082.609600,3557.443000,2985.129400,0.2494,0.0775,0.2497,0.0843
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0026,10267,5502.794000,3912.409400,1159.070000,2450.148000,2082.786400,0.2488,0.0337,0.2495,0.0636
map,stability,stability,1,0.1,global,10,storm2,110,0.0,0.25,301,c10_storm2_w80_u110_0027,10267,6804.028400,4502.370400,1162.138800,2639.465200,1967.577600,0.2493,0.0524,0.2496,0.0695
